Timestamp;Me identifico;Tengo;Estoy trabajando en;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local)
7/14/2020 15:03:06;Hombre;27;Argentina;55000;45600
7/14/2020 15:03:14;Hombre;40;Argentina;120000;94000
7/14/2020 15:03:22;Hombre;31;Argentina;180000;140000
7/14/2020 15:03:28;Hombre;57;Argentina;120000;95000
7/14/2020 15:03:31;Mujer;29;Argentina;92494;74655
7/14/2020 15:03:37;Hombre;28;Argentina;200000;130000
7/14/2020 15:03:44;Hombre;31;Argentina;90233;72466
7/14/2020 15:03:45;Hombre;29;Argentina;180;
7/14/2020 15:04:00;Hombre;39;Argentina;170500;110000
7/14/2020 15:04:10;Mujer;29;Argentina;206900;127300
7/14/2020 15:04:25;Mujer;36;Argentina;60000;52000
7/14/2020 15:04:33;Hombre;29;Argentina;154000;108000
7/14/2020 15:04:39;Hombre;39;Argentina;120000;120000
7/14/2020 15:04:52;Hombre;29;Argentina;700000;490000
7/14/2020 15:04:53;Mujer;36;Argentina;253768;177707
7/14/2020 15:05:04;Hombre;39;Argentina;91000;73000
7/14/2020 15:05:07;Hombre;34;Argentina;500000;320000
7/14/2020 15:05:14;Hombre;29;Argentina;80000;76000
7/14/2020 15:05:20;Hombre;33;Argentina;24000;
7/14/2020 15:05:34;Hombre;33;Argentina;79020;60784
7/14/2020 15:05:43;Hombre;33;Argentina;203000;145000
7/14/2020 15:06:06;Hombre;26;Argentina;193000;126000
7/14/2020 15:06:29;Mujer;37;Argentina;50000;42000
7/14/2020 15:06:32;Mujer;27;Argentina;80;68
7/14/2020 15:06:35;Hombre;29;Argentina;380000;265000
7/14/2020 15:06:51;Mujer;35;Argentina;90000;70000
7/14/2020 15:06:51;Hombre;30;Argentina;150000;101000
7/14/2020 15:07:20;Hombre;38;Argentina;119000;110000
7/14/2020 15:07:25;Hombre;38;Argentina;106000;81625
7/14/2020 15:07:29;Hombre;31;Argentina;55000;53000
7/14/2020 15:07:55;Hombre;42;Argentina;75152;62372
7/14/2020 15:07:54;Mujer;28;Argentina;90000;88000
7/14/2020 15:07:58;Mujer;37;Argentina;70000;58000
7/14/2020 15:08:08;Mujer;42;Argentina;81000;67000
7/14/2020 15:08:16;Mujer;38;Argentina;77000;60000
7/14/2020 15:08:20;Hombre;34;Argentina;120000;100000
7/14/2020 15:08:25;Hombre;29;Argentina;230000;150000
7/14/2020 15:08:41;Hombre;33;Argentina;85000;65000
7/14/2020 15:09:24;Hombre;27;Argentina;41000;32000
7/14/2020 15:09:30;Hombre;34;Argentina;120000;90000
7/14/2020 15:09:42;Hombre;34;Argentina;116000;89000
7/14/2020 15:09:50;Hombre;36;Argentina;304680;195000
7/14/2020 15:09:52;Hombre;33;Argentina;59;50
7/14/2020 15:09:53;Hombre;31;Argentina;95000;78000
7/14/2020 15:10:05;Hombre;32;Argentina;255200;170000
7/14/2020 15:10:07;Hombre;34;Argentina;243676;127000
7/14/2020 15:10:11;Hombre;40;Argentina;63856;55681
7/14/2020 15:10:25;Hombre;25;Argentina;70000;56500
7/14/2020 15:10:26;Hombre;29;Argentina;86000;71500
7/14/2020 15:10:28;Mujer;35;Argentina;108419;80564
7/14/2020 15:10:28;Hombre;38;Argentina;320000;230000
7/14/2020 15:10:36;Hombre;30;Argentina;60000;56000
7/14/2020 15:10:42;Hombre;34;Argentina;40000;71000
7/14/2020 15:10:46;Hombre;31;Argentina;240000;
7/14/2020 15:11:09;Hombre;38;Argentina;168000;125000
7/14/2020 15:11:09;Hombre;41;Argentina;119000;91000
7/14/2020 15:11:18;Hombre;30;Argentina;43000;36000
7/14/2020 15:11:23;Mujer;25;Argentina;60000;49800
7/14/2020 15:11:39;Hombre;20;Argentina;18000;18000
7/14/2020 15:11:46;Hombre;32;Argentina;140000;100000
7/14/2020 15:11:59;Hombre;35;Argentina;70461;58483
7/14/2020 15:12:11;Hombre;46;Argentina;120000;85000
7/14/2020 15:12:15;Hombre;35;Argentina;190000;130000
7/14/2020 15:12:31;Hombre;25;Argentina;100000;77000
7/14/2020 15:12:36;Hombre;31;Argentina;85000;64000
7/14/2020 15:12:41;Hombre;44;Argentina;210000;142000
7/14/2020 15:12:42;Hombre;37;Argentina;180335;140658
7/14/2020 15:12:44;Hombre;31;Argentina;163000;125000
7/14/2020 15:12:51;Hombre;37;Argentina;108000;85000
7/14/2020 15:12:57;Hombre;37;Argentina;132000;112000
7/14/2020 15:13:02;Hombre;41;Argentina;110000;85000
7/14/2020 15:13:07;Hombre;25;Ecuador;2740;2750
7/14/2020 15:13:31;Mujer;36;Argentina;175000;120000
7/14/2020 15:13:36;Hombre;29;Argentina;40000;34000
7/14/2020 15:13:51;Hombre;28;Argentina;100000;80000
7/14/2020 15:13:53;Hombre;38;Argentina;350000;240000
7/14/2020 15:14:20;Hombre;33;Argentina;87639,89;74854,81
7/14/2020 15:14:45;Hombre;35;Argentina;124000;104000
7/14/2020 15:14:49;Hombre;39;Argentina;115000;89000
7/14/2020 15:15:01;Hombre;24;Argentina;54000;46000
7/14/2020 15:15:01;Hombre;38;Argentina;184000;117000
7/14/2020 15:15:02;Hombre;30;Argentina;113840;86153
7/14/2020 15:15:19;Hombre;36;Argentina;100000;870000
7/14/2020 15:15:23;Mujer;29;Argentina;67440;51700
7/14/2020 15:16:27;Hombre;32;Argentina;170000;120000
7/14/2020 15:16:32;Hombre;35;Argentina;101000;85000
7/14/2020 15:16:31;Mujer;36;Argentina;110000;93000
7/14/2020 15:16:38;Hombre;31;Argentina;83793;67803
7/14/2020 15:16:44;Hombre;38;Argentina;97917;78193
7/14/2020 15:16:52;Hombre;37;Argentina;148000;110000
7/14/2020 15:17:05;Hombre;49;Argentina;50000;41500
7/14/2020 15:17:09;Mujer;34;Argentina;36501;44619
7/14/2020 15:17:14;Mujer;28;Argentina;110000;85000
7/14/2020 15:17:31;Hombre;36;Argentina;250000;180000
7/14/2020 15:17:32;Hombre;37;Argentina;119000;94000
7/14/2020 15:17:43;Hombre;29;Argentina;332100;332100
7/14/2020 15:17:50;Hombre;31;Argentina;141000;93000
7/14/2020 15:17:56;Hombre;39;Ecuador;600;600
7/14/2020 15:18:17;Hombre;27;Argentina;205000;140000
7/14/2020 15:18:34;Hombre;28;Argentina;58000;50000
7/14/2020 15:18:40;Hombre;29;Guatemala;13500;12750
7/14/2020 15:18:44;Hombre;35;Argentina;430000;
7/14/2020 15:19:04;Hombre;40;Argentina;160000;120000
7/14/2020 15:19:16;Hombre;28;Argentina;47080,72;39077
7/14/2020 15:19:16;Hombre;41;Argentina;200000;200000
7/14/2020 15:19:22;Hombre;33;Argentina;250000;175000
7/14/2020 15:19:39;Hombre;30;Argentina;300000;187000
7/14/2020 15:19:42;Hombre;32;Argentina;120;93000
7/14/2020 15:19:49;Hombre;40;Argentina;1200000;1190000
7/14/2020 15:19:53;Hombre;29;Argentina;56000;47000
7/14/2020 15:20:36;Hombre;32;Argentina;103200;77545
7/14/2020 15:20:59;Hombre;31;Argentina;55000;46000
7/14/2020 15:21:20;Hombre;31;Argentina;197000;127000
7/14/2020 15:21:24;Hombre;36;Argentina;290000;
7/14/2020 15:21:32;Hombre;38;Argentina;121800;95000
7/14/2020 15:21:47;Hombre;23;Argentina;47;39
7/14/2020 15:21:58;Hombre;40;Argentina;140000;105000
7/14/2020 15:22:09;Hombre;24;Argentina;86000;86400
7/14/2020 15:22:42;Hombre;34;Argentina;300000;210000
7/14/2020 15:22:54;Hombre;37;Argentina;210000;170000
7/14/2020 15:22:57;Mujer;37;Argentina;34537;31992
7/14/2020 15:23:00;Hombre;28;Argentina;200000;
7/14/2020 15:23:04;Hombre;32;Argentina;130000;130000
7/14/2020 15:23:26;Hombre;22;Argentina;104500;86317
7/14/2020 15:23:33;Hombre;29;Argentina;278835;149863
7/14/2020 15:23:36;Mujer;26;Argentina;78100;62400
7/14/2020 15:23:37;Hombre;36;Argentina;140000;105000
7/14/2020 15:24:30;Hombre;23;Argentina;44000;37000
7/14/2020 15:24:33;Mujer;36;Argentina;109000;86000
7/14/2020 15:24:37;Hombre;32;Argentina;100000;80000
7/14/2020 15:24:40;Mujer;35;Argentina;75000;64000
7/14/2020 15:24:54;Mujer;35;Argentina;48293;38303
7/14/2020 15:25:03;Hombre;39;Argentina;228139;200000
7/14/2020 15:25:18;Hombre;27;Argentina;68000;60000
7/14/2020 15:25:30;Hombre;30;Argentina;45000;39400
7/14/2020 15:26:03;Hombre;34;Argentina;364000;364000
7/14/2020 15:26:38;Hombre;34;Argentina;110000;90000
7/14/2020 15:26:46;Hombre;40;Argentina;72000;67000
7/14/2020 15:26:50;Hombre;21;Argentina;42000;36000
7/14/2020 15:26:55;Mujer;30;Argentina;58160;47500
7/14/2020 15:26:56;Hombre;23;Argentina;63251,06;58431
7/14/2020 15:27:05;Hombre;27;Argentina;74700;62000
7/14/2020 15:27:12;Hombre;23;Argentina;140500;103000
7/14/2020 15:27:22;Hombre;30;Argentina;72000;59000
7/14/2020 15:27:38;Hombre;22;Argentina;62000;52000
7/14/2020 15:28:02;Hombre;32;Argentina;130000;97000
7/14/2020 15:28:11;Hombre;33;Argentina;90000;78000
7/14/2020 15:28:35;Hombre;48;Argentina;125000;97000
7/14/2020 15:28:47;Hombre;34;Argentina;65000;50000
7/14/2020 15:28:50;Hombre;41;Argentina;94000;72000
7/14/2020 15:29:02;Hombre;31;Argentina;80000;64500
7/14/2020 15:29:15;Hombre;31;Argentina;91000;74700
7/14/2020 15:29:54;Hombre;47;Argentina;35000;30000
7/14/2020 15:30:05;Hombre;48;Argentina;186000;114
7/14/2020 15:30:08;Hombre;28;Argentina;130000;100000
7/14/2020 15:30:17;Hombre;25;Argentina;65000;53000
7/14/2020 15:30:39;Hombre;32;Argentina;126700;95448
7/14/2020 15:31:27;Hombre;25;Argentina;59000;48.972
7/14/2020 15:31:59;Hombre;36;Argentina;122000;92000
7/14/2020 15:32:25;Hombre;26;Argentina;56000;46000
7/14/2020 15:32:45;Hombre;29;Argentina;47080;39077
7/14/2020 15:32:48;Hombre;31;Argentina;95000;8300
7/14/2020 15:32:51;Hombre;40;Argentina;115000;95000
7/14/2020 15:33:09;Hombre;29;Argentina;110000;85000
7/14/2020 15:34:02;Mujer;43;Argentina;141000;98000
7/14/2020 15:34:13;Hombre;23;Argentina;95500;75000
7/14/2020 15:34:19;Hombre;39;Argentina;115000;90000
7/14/2020 15:34:24;Hombre;34;Argentina;244000;157336
7/14/2020 15:34:50;Hombre;42;Argentina;190000;120000
7/14/2020 15:34:52;Hombre;28;Argentina;140000;100000
7/14/2020 15:35:14;Hombre;35;Argentina;64600;53000
7/14/2020 15:35:14;Hombre;65;Argentina;180000;130000
7/14/2020 15:35:23;Hombre;48;Argentina;215000;150000
7/14/2020 15:35:24;Hombre;28;Argentina;1033000;86000
7/14/2020 15:35:30;Hombre;40;Argentina;350000;33000
7/14/2020 15:35:31;Hombre;37;Argentina;137073,78;100000
7/14/2020 15:36:14;Hombre;40;Argentina;100000;77000
7/14/2020 15:36:28;Hombre;32;Argentina;170000;125000
7/14/2020 15:36:32;Hombre;47;Argentina;500000;350000
7/14/2020 15:37:04;Hombre;20;Argentina;35000;32000
7/14/2020 15:37:07;Hombre;20;Argentina;52706;43746
7/14/2020 15:37:15;Hombre;38;Argentina;740000;740000
7/14/2020 15:37:18;Mujer;31;Argentina;64000;53000
7/14/2020 15:37:35;Mujer;29;Argentina;117335;87399
7/14/2020 15:37:37;Mujer;31;Argentina;64000;53000
7/14/2020 15:37:48;Mujer;21;Argentina;61000;51000
7/14/2020 15:37:50;Hombre;26;Argentina;45000;40000
7/14/2020 15:38:37;Hombre;31;Argentina;65000;51000
7/14/2020 15:39:02;Hombre;42;Argentina;33000;83000
7/14/2020 15:39:14;Hombre;35;Chile;4452743;3565918
7/14/2020 15:39:27;Hombre;39;Argentina;134000;105000
7/14/2020 15:39:34;Mujer;36;Argentina;48300;40000
7/14/2020 15:40:08;Hombre;40;Argentina;172000;111000
7/14/2020 15:40:12;Hombre;35;Argentina;100000;80000
7/14/2020 15:40:28;Mujer;28;Argentina;68000;57000
7/14/2020 15:40:46;Hombre;30;Argentina;118000;87000
7/14/2020 15:41:12;Hombre;31;Argentina;122000;92000
7/14/2020 15:41:32;Hombre;25;Argentina;78000;65400
7/14/2020 15:41:44;Hombre;28;Argentina;150000;10000
7/14/2020 15:41:52;Hombre;33;Argentina;125000;125000
7/14/2020 15:42:21;Hombre;27;Argentina;82133;68170
7/14/2020 15:42:46;Hombre;28;Argentina;102000;83917
7/14/2020 15:43:28;Hombre;30;Argentina;88300;73300
7/14/2020 15:43:29;Mujer;27;Argentina;132000;95000
7/14/2020 15:43:44;Hombre;32;Argentina;90000;90000
7/14/2020 15:43:55;Hombre;43;Argentina;110000;90000
7/14/2020 15:44:06;Hombre;35;Argentina;290000;180000
7/14/2020 15:44:18;Mujer;30;Argentina;173250;168750
7/14/2020 15:44:19;Mujer;26;Argentina;100000;69000
7/14/2020 15:44:25;Hombre;37;Argentina;169000;120000
7/14/2020 15:44:31;Hombre;29;Argentina;72000;58900
7/14/2020 15:44:44;Hombre;29;Argentina;70000;58000
7/14/2020 15:45:02;Hombre;26;Argentina;268400;230000
7/14/2020 15:45:04;Hombre;43;Argentina;228000;150000
7/14/2020 15:45:24;Hombre;41;Argentina;99000;82000
7/14/2020 15:45:30;Hombre;33;Argentina;350000;345000
7/14/2020 15:45:31;Hombre;39;Argentina;146000;108000
7/14/2020 15:46:17;Hombre;38;Argentina;92000;76000
7/14/2020 15:47:13;Hombre;24;Argentina;39870;32000
7/14/2020 15:47:18;Mujer;32;Argentina;67000;58000
7/14/2020 15:47:18;Hombre;26;Argentina;105000;80000
7/14/2020 15:47:35;Hombre;27;Argentina;26890;20346
7/14/2020 15:47:47;Hombre;32;Argentina;106000;88000
7/14/2020 15:47:56;Hombre;34;Argentina;53100;44000
7/14/2020 15:48:17;Hombre;39;Argentina;290000;
7/14/2020 15:48:39;Hombre;28;Argentina;90000;68000
7/14/2020 15:48:49;Hombre;35;Argentina;160000;130000
7/14/2020 15:48:54;Mujer;41;Argentina;80000;66400
7/14/2020 15:49:28;Hombre;29;Argentina;126000;95000
7/14/2020 15:49:38;Hombre;31;Argentina;307500;200000
7/14/2020 15:49:54;Hombre;24;Argentina;39000;35700
7/14/2020 15:50:10;Hombre;32;Argentina;72000;60000
7/14/2020 15:50:37;Mujer;31;Argentina;67200;55800
7/14/2020 15:51:28;Hombre;38;Argentina;63.204;50.779
7/14/2020 15:52:07;Hombre;28;Argentina;60000;45000
7/14/2020 15:52:08;Hombre;33;Argentina;250000;190000
7/14/2020 15:52:32;Hombre;30;Argentina;94000;76000
7/14/2020 15:52:51;Mujer;32;Argentina;127000;95000
7/14/2020 15:53:16;Hombre;38;Argentina;90000;68000
7/14/2020 15:53:29;Hombre;38;Argentina;150000;110000
7/14/2020 15:53:29;Hombre;35;Argentina;154000;110000
7/14/2020 15:54:25;Hombre;28;México;50000;45000
7/14/2020 15:54:30;Mujer;43;Argentina;70000;59000
7/14/2020 15:54:43;Hombre;36;Argentina;500000;320000
7/14/2020 15:54:43;Hombre;26;Argentina;105000;80000
7/14/2020 15:55:14;Hombre;31;Argentina;125000;100000
7/14/2020 15:55:14;Hombre;45;Argentina;150000;150000
7/14/2020 15:55:26;Mujer;27;Argentina;120000;96000
7/14/2020 15:55:26;Hombre;41;Argentina;150000;100000
7/14/2020 15:55:32;Hombre;36;Argentina;165630;133476
7/14/2020 15:55:43;Hombre;25;Argentina;260000;160000
7/14/2020 15:55:51;Hombre;40;Argentina;160000;106000
7/14/2020 15:55:57;Hombre;31;Argentina;42000;32000
7/14/2020 15:57:12;Hombre;36;Argentina;95000;80000
7/14/2020 15:57:15;Hombre;39;Argentina;192000;125000
7/14/2020 15:57:41;Hombre;24;Argentina;96000;78000
7/14/2020 15:57:43;Mujer;33;Argentina;255700;168300
7/14/2020 15:57:50;Hombre;29;Argentina;45000;38900
7/14/2020 15:57:51;Hombre;32;Argentina;121601;90407
7/14/2020 15:57:58;Hombre;29;Argentina;50000;40000
7/14/2020 15:58:23;Hombre;29;Argentina;45000;38900
7/14/2020 15:58:43;Hombre;28;Argentina;180000;115000
7/14/2020 15:58:45;Hombre;37;Argentina;10000;8500
7/14/2020 16:00:07;Hombre;25;Argentina;47000;37000
7/14/2020 16:00:17;Hombre;33;Argentina;80000;70000
7/14/2020 16:00:39;Hombre;42;Argentina;125000;95000
7/14/2020 16:00:45;Hombre;42;Argentina;180000;140000
7/14/2020 16:01:26;Hombre;26;Argentina;108400;87800
7/14/2020 16:02:19;Hombre;34;Argentina;150000;110000
7/14/2020 16:02:54;Hombre;29;Argentina;145000;110000
7/14/2020 16:03:19;Hombre;22;Argentina;83000;61000
7/14/2020 16:03:33;Hombre;41;Argentina;400000;230000
7/14/2020 16:03:55;Hombre;42;Argentina;140000;102000
7/14/2020 16:04:26;Hombre;28;Argentina;625000;570000
7/14/2020 16:05:03;Hombre;45;Argentina;155000;110000
7/14/2020 16:04:59;Mujer;33;Argentina;18073;15000
7/14/2020 16:05:19;Mujer;25;Argentina;175000;122500
7/14/2020 16:06:20;Hombre;32;Argentina;85154;68819
7/14/2020 16:06:24;Hombre;39;Argentina;99112;80742
7/14/2020 16:07:14;Hombre;32;Argentina;90000;71990
7/14/2020 16:07:19;Hombre;40;Argentina;90000;
7/14/2020 16:08:15;Hombre;24;Argentina;76800;63000
7/14/2020 16:08:15;Hombre;41;Argentina;140000;94000
7/14/2020 16:08:49;Mujer;43;Argentina;120000;96000
7/14/2020 16:08:58;Hombre;38;Argentina;71900;57650
7/14/2020 16:09:20;Mujer;35;Argentina;120000;94000
7/14/2020 16:09:28;Hombre;40;Argentina;144000;105000
7/14/2020 16:09:35;Hombre;39;Argentina;120000;102000
7/14/2020 16:09:55;Mujer;30;Argentina;90000;75000
7/14/2020 16:09:57;Hombre;32;Argentina;295000;200000
7/14/2020 16:10:42;Hombre;42;Argentina;209000;150000
7/14/2020 16:11:33;Hombre;28;Argentina;10000;82500
7/14/2020 16:11:45;Hombre;42;Argentina;166000;130000
7/14/2020 16:13:56;Hombre;38;Argentina;87450;68011
7/14/2020 16:14:16;Hombre;25;Argentina;134000;98500
7/14/2020 16:15:24;Hombre;41;Argentina;63000;52300
7/14/2020 16:15:34;Hombre;39;Argentina;300000;279000
7/14/2020 16:15:57;Hombre;30;Argentina;110000;80000
7/14/2020 16:16:01;Hombre;29;Argentina;170000;120000
7/14/2020 16:16:19;Hombre;34;Argentina;90000;
7/14/2020 16:16:24;Hombre;49;Argentina;88240;
7/14/2020 16:16:30;Hombre;30;Argentina;160000;118000
7/14/2020 16:17:05;Hombre;35;Argentina;55000;55000
7/14/2020 16:17:19;Hombre;32;Argentina;750000;80000
7/14/2020 16:17:44;Hombre;36;Argentina;124000;92500
7/14/2020 16:18:20;Hombre;29;Argentina;195000;110000
7/14/2020 16:18:30;Hombre;26;Argentina;150000;105000
7/14/2020 16:18:45;Mujer;26;Argentina;50000;41500
7/14/2020 16:18:57;Mujer;27;Argentina;74000;62000
7/14/2020 16:19:01;Hombre;37;Venezuela;242550000;242000000
7/14/2020 16:19:33;Hombre;28;Argentina;1;1
7/14/2020 16:19:39;Hombre;41;Argentina;160000;120000
7/14/2020 16:19:51;Hombre;24;Argentina;90000;79000
7/14/2020 16:20:55;Hombre;45;Argentina;100000;85000
7/14/2020 16:21:00;Mujer;41;Argentina;90000;77100
7/14/2020 16:21:33;Hombre;32;Argentina;115000;92485
7/14/2020 16:21:36;Hombre;39;Argentina;175000;135000
7/14/2020 16:22:19;Hombre;32;Argentina;120000;90000
7/14/2020 16:22:49;Hombre;32;Argentina;115;95
7/14/2020 16:23:32;Hombre;23;Argentina;90665;69606
7/14/2020 16:23:29;Hombre;20;Argentina;70000;55000
7/14/2020 16:23:42;Hombre;39;Argentina;120000;95000
7/14/2020 16:24:07;Hombre;29;Argentina;45000;38000
7/14/2020 16:24:53;Hombre;27;Argentina;95000;75000
7/14/2020 16:25:21;Hombre;38;Argentina;43000;34000
7/14/2020 16:25:43;Hombre;30;Argentina;116000;95000
7/14/2020 16:26:08;Hombre;27;Argentina;26500;22000
7/14/2020 16:26:21;Hombre;43;Argentina;175000;125
7/14/2020 16:26:18;Hombre;31;Argentina;120000;90000
7/14/2020 16:27:11;Hombre;35;Argentina;210000;150000
7/14/2020 16:27:34;Hombre;24;Argentina;90000;73000
7/14/2020 16:28:00;Hombre;33;Argentina;120000;91000
7/14/2020 16:28:09;Hombre;38;Argentina;120000;
7/14/2020 16:28:59;Hombre;39;Argentina;90000;70000
7/14/2020 16:29:12;Hombre;31;Argentina;412500;267452
7/14/2020 16:29:52;Hombre;32;Argentina;90000;70000
7/14/2020 16:29:57;Hombre;36;Argentina;116000;91000
7/14/2020 16:30:40;Hombre;32;Argentina;105000;80000
7/14/2020 16:30:42;Hombre;37;Argentina;340000;220000
7/14/2020 16:31:02;Mujer;28;Argentina;74;60000
7/14/2020 16:33:07;Hombre;36;Argentina;62150;54906
7/14/2020 16:33:17;Hombre;32;Argentina;50000;43500
7/14/2020 16:33:34;Hombre;38;Argentina;65846;74253
7/14/2020 16:35:31;Hombre;29;Argentina;73900;60900
7/14/2020 16:37:43;Hombre;25;Argentina;170000;130000
7/14/2020 16:38:01;Hombre;28;Argentina;43760;40000
7/14/2020 16:38:02;Mujer;25;Argentina;67;54
7/14/2020 16:38:24;Hombre;36;Argentina;162400;117500
7/14/2020 16:38:39;Hombre;41;Argentina;600000;600000
7/14/2020 16:38:42;Hombre;28;Argentina;85000;50000
7/14/2020 16:39:00;Mujer;26;Argentina;57500;46288
7/14/2020 16:39:27;Mujer;27;Argentina;45000;39000
7/14/2020 16:40:34;Hombre;34;Argentina;124687;92336
7/14/2020 16:40:49;Hombre;21;Argentina;52000;46000
7/14/2020 16:41:05;Mujer;39;Argentina;137000;90000
7/14/2020 16:41:38;Hombre;32;Argentina;160000;112000
7/14/2020 16:43:16;Mujer;34;Argentina;40000;36500
7/14/2020 16:43:52;Hombre;25;Argentina;56000;48000
7/14/2020 16:43:58;Mujer;28;Argentina;61600;49500
7/14/2020 16:44:09;Mujer;28;Argentina;75000;61979
7/14/2020 16:44:17;Mujer;30;Argentina;51000;43000
7/14/2020 16:45:21;Hombre;32;Argentina;92000;73000
7/14/2020 16:45:29;Hombre;34;Argentina;190000;140000
7/14/2020 16:45:44;Hombre;41;Argentina;37000;30000
7/14/2020 16:45:55;Hombre;47;Argentina;91000;80000
7/14/2020 16:45:56;Hombre;30;Argentina;132000;95000
7/14/2020 16:46:32;Mujer;41;Argentina;88;72
7/14/2020 16:47:45;Hombre;40;Argentina;140000;99000
7/14/2020 16:48:15;Hombre;30;Argentina;100000;78000
7/14/2020 16:48:53;Hombre;35;Argentina;124000;90000
7/14/2020 16:48:56;Hombre;28;Argentina;74000;110000
7/14/2020 16:49:39;Otros;46;Ecuador;649;589
7/14/2020 16:49:29;Hombre;39;Argentina;165000;125000
7/14/2020 16:50:09;Mujer;34;Argentina;60000;41000
7/14/2020 16:50:31;Hombre;39;Argentina;175000;125000
7/14/2020 16:50:46;Hombre;32;Argentina;150000;105000
7/14/2020 16:51:10;Hombre;32;Argentina;225000;142000
7/14/2020 16:52:55;Mujer;40;Argentina;81842,71;70681
7/14/2020 16:52:58;Hombre;30;Argentina;65000;53000
7/14/2020 16:53:27;Hombre;25;Argentina;560000;560000
7/14/2020 16:53:29;Hombre;25;Argentina;45000;39000
7/14/2020 16:53:52;Hombre;54;Argentina;1;1
7/14/2020 16:54:11;Hombre;35;Argentina;48000;36000
7/14/2020 16:54:20;Hombre;36;Argentina;59000;56000
7/14/2020 16:55:06;Hombre;19;Argentina;43240;36000
7/14/2020 16:55:11;Mujer;34;Argentina;300000;190000
7/14/2020 16:55:27;Hombre;28;Argentina;82000;64500
7/14/2020 16:55:54;Hombre;29;Argentina;41025;43000
7/14/2020 16:56:25;Hombre;30;Paraguay;30000000;30000000
7/14/2020 16:56:29;Hombre;26;Argentina;38500;45000
7/14/2020 16:56:55;Hombre;26;Argentina;75;63
7/14/2020 16:57:04;Hombre;30;Paraguay;10000000;9100000
7/14/2020 16:57:11;Mujer;33;Argentina;116170;90784
7/14/2020 16:57:50;Mujer;25;Argentina;70000;55000
7/14/2020 16:58:08;Hombre;36;Argentina;110000;90000
7/14/2020 16:58:49;Mujer;35;Argentina;167000;115000
7/14/2020 16:58:56;Hombre;46;Argentina;100000;85000
7/14/2020 16:59:18;Hombre;32;Argentina;52000;39900
7/14/2020 16:59:21;Mujer;38;Argentina;57330;49000
7/14/2020 17:00:00;Hombre;21;Argentina;97645;73526
7/14/2020 17:00:09;Mujer;47;Argentina;76072;45710
7/14/2020 17:00:42;Mujer;33;Argentina;80000;80000
7/14/2020 17:00:37;Hombre;43;Argentina;76000;63080
7/14/2020 17:00:47;Mujer;37;Argentina;100000;83000
7/14/2020 17:01:10;Hombre;34;Argentina;500000;475000
7/14/2020 17:01:11;Hombre;27;Argentina;80000;60000
7/14/2020 17:01:58;Hombre;47;Argentina;230000;150000
7/14/2020 17:02:32;Hombre;43;Argentina;110000;61000
7/14/2020 17:03:06;Mujer;23;Argentina;43130;37797
